barcode	miRNA id	value
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART1-3p	5.7322250345969
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART1-5p	5.78520770979317
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART10	5.83101384228449
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART11-3p	5.96303484165579
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART11-5p	5.69326923843673
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART12	5.77157657642893
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART13	7.98573008378566
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART14-3p	5.80357064855408
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART14-5p	5.73447917436478
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART15	5.72024069876529
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART16	5.84196139496445
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART17-3p	5.84350860235714
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART17-5p	5.92418003448623
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART18	5.73868488004616
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART19	9.86518715955463
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART2	5.80295453690557
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART20-3p	5.72662302701922
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART20-5p	5.73665411454928
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART3-3p	5.7433928521031
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART3-5p	5.79971044673882
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART4	5.85537007537173
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART5	5.78052218021985
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART6-3p	5.72764403230183
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART6-5p	5.72479666788857
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART7	6.23138530393542
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART8-3p	6.00798617067322
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART8-5p	5.7184960574812
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BART9	5.87181795437847
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BHRF1-1	5.9307397717577
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BHRF1-2	5.81793477299782
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BHRF1-2*	5.86414327895617
TCGA-19-0957-01C-01T-0599-07	ebv-miR-BHRF1-3	5.78326907976778
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-UL112	5.81241190173341
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-UL148D	5.7611281870966
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-UL22A	5.91085953839032
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-UL22A*	5.71236215921428
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-UL36	6.56336434147791
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-UL70-3p	7.82531447391237
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-UL70-5p	5.71703135073388
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-US25-1	5.98257020174881
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-US25-2-3p	5.75670459205311
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-US25-2-5p	6.04681529752508
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-US33	6.23448905013836
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-US4	7.26718435693083
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-US5-1	5.89696650885258
TCGA-19-0957-01C-01T-0599-07	hcmv-miR-US5-2	5.71066498037572
TCGA-19-0957-01C-01T-0599-07	hsa-let-7a	13.5915018418529
TCGA-19-0957-01C-01T-0599-07	hsa-let-7b	14.0964396269894
TCGA-19-0957-01C-01T-0599-07	hsa-let-7c	12.9728367584686
TCGA-19-0957-01C-01T-0599-07	hsa-let-7d	11.5306313018547
TCGA-19-0957-01C-01T-0599-07	hsa-let-7e	11.3734686251885
TCGA-19-0957-01C-01T-0599-07	hsa-let-7f	11.8801054764386
TCGA-19-0957-01C-01T-0599-07	hsa-let-7g	11.4956047542511
TCGA-19-0957-01C-01T-0599-07	hsa-let-7i	10.4638563282711
TCGA-19-0957-01C-01T-0599-07	hsa-miR-1	6.69879236721866
TCGA-19-0957-01C-01T-0599-07	hsa-miR-100	10.4473848845271
TCGA-19-0957-01C-01T-0599-07	hsa-miR-101	9.85051625058776
TCGA-19-0957-01C-01T-0599-07	hsa-miR-103	10.4352541601698
TCGA-19-0957-01C-01T-0599-07	hsa-miR-105	5.76768049555774
TCGA-19-0957-01C-01T-0599-07	hsa-miR-106a	9.70873591440177
TCGA-19-0957-01C-01T-0599-07	hsa-miR-106b	11.0967963917414
TCGA-19-0957-01C-01T-0599-07	hsa-miR-107	10.8207904780062
TCGA-19-0957-01C-01T-0599-07	hsa-miR-10a	6.57909220039946
TCGA-19-0957-01C-01T-0599-07	hsa-miR-10b	10.0621345629031
TCGA-19-0957-01C-01T-0599-07	hsa-miR-122a	5.83460213995876
TCGA-19-0957-01C-01T-0599-07	hsa-miR-124a	9.79980643904368
TCGA-19-0957-01C-01T-0599-07	hsa-miR-125a	10.0770976188813
TCGA-19-0957-01C-01T-0599-07	hsa-miR-125b	13.2578029420228
TCGA-19-0957-01C-01T-0599-07	hsa-miR-126	11.5660690867220
TCGA-19-0957-01C-01T-0599-07	hsa-miR-126*	6.30604373296164
TCGA-19-0957-01C-01T-0599-07	hsa-miR-127	9.02455363879098
TCGA-19-0957-01C-01T-0599-07	hsa-miR-128a	7.6292811176783
TCGA-19-0957-01C-01T-0599-07	hsa-miR-128b	8.21022227798363
TCGA-19-0957-01C-01T-0599-07	hsa-miR-129	6.36889603580784
TCGA-19-0957-01C-01T-0599-07	hsa-miR-130a	10.6120571568477
TCGA-19-0957-01C-01T-0599-07	hsa-miR-130b	8.93959771572375
TCGA-19-0957-01C-01T-0599-07	hsa-miR-132	7.87163271038208
TCGA-19-0957-01C-01T-0599-07	hsa-miR-133a	6.9803426366735
TCGA-19-0957-01C-01T-0599-07	hsa-miR-133b	7.74133356516064
TCGA-19-0957-01C-01T-0599-07	hsa-miR-134	7.38811798681206
TCGA-19-0957-01C-01T-0599-07	hsa-miR-135a	6.83029310878711
TCGA-19-0957-01C-01T-0599-07	hsa-miR-135b	5.97453521517111
TCGA-19-0957-01C-01T-0599-07	hsa-miR-136	8.04955203957174
TCGA-19-0957-01C-01T-0599-07	hsa-miR-137	5.875663740993
TCGA-19-0957-01C-01T-0599-07	hsa-miR-138	7.38342228200912
TCGA-19-0957-01C-01T-0599-07	hsa-miR-139	6.54393596285901
TCGA-19-0957-01C-01T-0599-07	hsa-miR-140	8.39574326137587
TCGA-19-0957-01C-01T-0599-07	hsa-miR-141	6.25695655257456
TCGA-19-0957-01C-01T-0599-07	hsa-miR-142-3p	9.53399490477422
TCGA-19-0957-01C-01T-0599-07	hsa-miR-142-5p	7.93936749781604
TCGA-19-0957-01C-01T-0599-07	hsa-miR-143	9.52198689382209
TCGA-19-0957-01C-01T-0599-07	hsa-miR-144	7.37496629633282
TCGA-19-0957-01C-01T-0599-07	hsa-miR-145	10.3307777757784
TCGA-19-0957-01C-01T-0599-07	hsa-miR-146a	6.99943316727956
TCGA-19-0957-01C-01T-0599-07	hsa-miR-146b	8.40748030509332
TCGA-19-0957-01C-01T-0599-07	hsa-miR-147	5.79749186594725
TCGA-19-0957-01C-01T-0599-07	hsa-miR-148a	7.65852396603588
TCGA-19-0957-01C-01T-0599-07	hsa-miR-148b	7.06279284209288
TCGA-19-0957-01C-01T-0599-07	hsa-miR-149	9.58327363259095
TCGA-19-0957-01C-01T-0599-07	hsa-miR-150	6.228288947317
TCGA-19-0957-01C-01T-0599-07	hsa-miR-151	7.87002695506184
TCGA-19-0957-01C-01T-0599-07	hsa-miR-152	6.79657943152323
TCGA-19-0957-01C-01T-0599-07	hsa-miR-153	5.8879639417068
TCGA-19-0957-01C-01T-0599-07	hsa-miR-154	6.44559871970211
TCGA-19-0957-01C-01T-0599-07	hsa-miR-154*	6.34210678789593
TCGA-19-0957-01C-01T-0599-07	hsa-miR-155	8.32878665974371
TCGA-19-0957-01C-01T-0599-07	hsa-miR-15a	9.62904381719714
TCGA-19-0957-01C-01T-0599-07	hsa-miR-15b	10.5856243413833
TCGA-19-0957-01C-01T-0599-07	hsa-miR-16	11.5635124958606
TCGA-19-0957-01C-01T-0599-07	hsa-miR-17-3p	8.05625752832174
TCGA-19-0957-01C-01T-0599-07	hsa-miR-17-5p	8.91222367677677
TCGA-19-0957-01C-01T-0599-07	hsa-miR-181a	10.6964473443819
TCGA-19-0957-01C-01T-0599-07	hsa-miR-181a*	7.04308165225166
TCGA-19-0957-01C-01T-0599-07	hsa-miR-181b	10.6892866384234
TCGA-19-0957-01C-01T-0599-07	hsa-miR-181c	8.27932049723596
TCGA-19-0957-01C-01T-0599-07	hsa-miR-181d	8.94702377975641
TCGA-19-0957-01C-01T-0599-07	hsa-miR-182	8.33554512099107
TCGA-19-0957-01C-01T-0599-07	hsa-miR-182*	5.80486179413632
TCGA-19-0957-01C-01T-0599-07	hsa-miR-183	6.6192324748124
TCGA-19-0957-01C-01T-0599-07	hsa-miR-184	6.23294227910981
TCGA-19-0957-01C-01T-0599-07	hsa-miR-185	9.23120362074697
TCGA-19-0957-01C-01T-0599-07	hsa-miR-186	7.56998622155685
TCGA-19-0957-01C-01T-0599-07	hsa-miR-187	5.89702037494997
TCGA-19-0957-01C-01T-0599-07	hsa-miR-188	7.9638332661432
TCGA-19-0957-01C-01T-0599-07	hsa-miR-189	5.97784863416630
TCGA-19-0957-01C-01T-0599-07	hsa-miR-18a	8.22333219893644
TCGA-19-0957-01C-01T-0599-07	hsa-miR-18a*	5.97980199441948
TCGA-19-0957-01C-01T-0599-07	hsa-miR-18b	6.31468685652698
TCGA-19-0957-01C-01T-0599-07	hsa-miR-190	5.92347595670965
TCGA-19-0957-01C-01T-0599-07	hsa-miR-191	7.512112348417
TCGA-19-0957-01C-01T-0599-07	hsa-miR-191*	5.91449293547543
TCGA-19-0957-01C-01T-0599-07	hsa-miR-192	6.47879904929943
TCGA-19-0957-01C-01T-0599-07	hsa-miR-193a	7.28480056134419
TCGA-19-0957-01C-01T-0599-07	hsa-miR-193b	8.26757729305876
TCGA-19-0957-01C-01T-0599-07	hsa-miR-194	6.3896607507964
TCGA-19-0957-01C-01T-0599-07	hsa-miR-195	10.6885153545544
TCGA-19-0957-01C-01T-0599-07	hsa-miR-196a	6.52114910248051
TCGA-19-0957-01C-01T-0599-07	hsa-miR-196b	6.25016817738801
